# B_down (mT)	 U_down (V) 
-224.9736	0.2264	0.2249
-230.0516	0.2270	0.2266
-235.0216	0.2268	0.2259
-240.0140	0.2267	0.2253
-245.0640	0.2257	0.2261
-249.9096	0.2262	0.2257
-254.9496	0.2264	0.2253
-259.9860	0.2274	0.2255
-265.0110	0.2272	0.2259
-270.0312	0.2260	0.2254
-275.0362	0.2261	0.2256
-280.0496	0.2266	0.2248
-285.0896	0.2255	0.2253
-289.9210	0.2254	0.2244
-294.9260	0.2255	0.2241
-299.9310	0.2248	0.2249
-304.9360	0.2240	0.2239
-309.9320	0.2244	0.2244
-315.0904	0.2238	0.2231
-320.0588	0.2238	0.2232
-325.0538	0.2239	0.2229
-330.0416	0.2224	0.2216
-335.0066	0.2212	0.2221
-339.9644	0.2214	0.2219
-345.0968	0.2219	0.2218
-350.0570	0.2215	0.2206
-355.0820	0.2207	0.2198
-360.0762	0.2223	0.2195
-364.9912	0.2203	0.2192
-369.9398	0.2190	0.2190
-374.9748	0.2190	0.2182
-379.9930	0.2185	0.2192
-384.9680	0.2191	0.2188
-389.9332	0.2175	0.2179
-395.0708	0.2176	0.2171
-399.9948	0.2174	0.2168
-405.0804	0.2175	0.2168
-409.9722	0.2164	0.2150
-415.0630	0.2160	0.2143
-419.9600	0.2150	0.2148
-425.0560	0.2154	0.2151
-429.9626	0.2150	0.2135
-435.0742	0.2152	0.2140
-439.9604	0.2141	0.2135
-445.0096	0.2145	0.2133
-450.0280	0.2139	0.2122
-455.0200	0.2144	0.2110
-460.0760	0.2131	0.2123
-464.9760	0.2125	0.2114
-470.0040	0.2116	0.2110
-474.9960	0.2125	0.2103
-480.0108	0.2116	0.2104
-485.0340	0.2095	0.2101
-490.0614	0.2096	0.2080
-495.0898	0.2099	0.2077
-500.0032	0.2088	0.2086
-505.0900	0.2095	0.2080
-510.0820	0.2080	0.2071
-515.0668	0.2074	0.2057
-519.9652	0.2069	0.2062
-525.0560	0.2068	0.2059
-529.9752	0.2050	0.2049
-535.0292	0.2055	0.2046
-539.9540	0.2059	0.2046
-545.0456	0.2039	0.2033
-549.9380	0.2037	0.2026
-555.0260	0.2031	0.2027
-559.9400	0.2027	0.2027
-564.9732	0.2022	0.2013
-569.9506	0.2020	0.2018
-575.0566	0.2019	0.2011
-580.0456	0.2009	0.2001
-585.0428	0.2012	0.2001
-590.0764	0.2000	0.1993
-595.0092	0.1992	0.1986
-600.0208	0.1991	0.1976
